Episode,DateEpisode,TotalCases,Imported,Mechanism,DateOneCase,DateMoreOneCase,DateImported,DateMoreFiveCases,VIM,KPC,OXA48,NDM,Department,Region
248,16/03/2013,1,O,KPC  ,16/03/2013,,16/03/2013,,,16/03/2013,,,64,Nouvelle-Aquitaine
249,27/11/2012,1,O,NDM  ,27/11/2012,,27/11/2012,,,,,27/11/2012,75,IledeFrance
250,17/12/2012,1,O,NDM  ,17/12/2012,,17/12/2012,,,,,17/12/2012,92,IledeFrance
251,31/01/2013,1,O,KPC  ,31/01/2013,,31/01/2013,,,31/01/2013,,,94,IledeFrance
252,26/10/2012,1,O,OXA-48  ,26/10/2012,,26/10/2012,,,,26/10/2012,,92,IledeFrance
253,18/10/2012,1,O,NDM-1  ,18/10/2012,,18/10/2012,,,,,18/10/2012,75,IledeFrance
254,5/11/12,1,O,OXA-48  ,5/11/12,,5/11/12,,,,5/11/12,,69,AuvergneRhoneAlpes
255,13/03/2013,1,O,NDM-6  ,13/03/2013,,13/03/2013,,,,,13/03/2013,974,La Reunion
256,16/11/2012,1,O,OXA-48  ,16/11/2012,,16/11/2012,,,,16/11/2012,,93,IledeFrance
257,21/11/2012,1,O,VIM  ,21/11/2012,,21/11/2012,,21/11/2012,,,,75,IledeFrance
258,18/12/2012,2,O,OXA-48  ,,18/12/2012,18/12/2012,,,,18/12/2012,,75,IledeFrance
259,21/09/2013,1,O,OXA-48  ,21/09/2013,,21/09/2013,,,,21/09/2013,,59,Hauts-de-France
260,5/11/12,1,O,OXA-48  ,5/11/12,,5/11/12,,,,5/11/12,,13,ProvenceAlpesCotedAzur
261,28/02/2013,1,O,OXA-48  ,28/02/2013,,28/02/2013,,,,28/02/2013,,75,IledeFrance
262,23/02/2013,1,O,VIM  ,23/02/2013,,23/02/2013,,23/02/2013,,,,75,IledeFrance
263,9/3/13,1,O,OXA-48  ,9/3/13,,9/3/13,,,,9/3/13,,75,IledeFrance
264,1/11/12,1,O,NDM  ,1/11/12,,1/11/12,,,,,1/11/12,92,IledeFrance
265,2/1/13,1,O,OXA-48  ,2/1/13,,2/1/13,,,,2/1/13,,42,AuvergneRhoneAlpes
266,20/03/2013,1,O,OXA-48  ,20/03/2013,,20/03/2013,,,,20/03/2013,,75,IledeFrance
267,6/12/12,1,O,VIM  ,6/12/12,,6/12/12,,6/12/12,,,,25,Bourgogne-Franche-Comtâ
268,6/5/13,4,O,OXA-48  ,,6/5/13,6/5/13,,,,6/5/13,,59,Hauts-de-France
269,15/03/2013,1,O,OXA-48  ,15/03/2013,,15/03/2013,,,,15/03/2013,,31,Occitanie
270,4/3/13,1,O,OXA-48  ,4/3/13,,4/3/13,,,,4/3/13,,54,Grand Est
271,15/01/2013,1,O,IMP  ,15/01/2013,,15/01/2013,,,,,,75,IledeFrance
272,20/03/2013,1,O,OXA-48  ,20/03/2013,,20/03/2013,,,,20/03/2013,,75,IledeFrance
273,6/4/13,1,O,OXA-48  ,6/4/13,,6/4/13,,,,6/4/13,,94,IledeFrance
274,13/09/2013,1,O,VIM  ,13/09/2013,,13/09/2013,,13/09/2013,,,,14,Normandie
275,26/03/2013,1,O,OXA-48  ,26/03/2013,,26/03/2013,,,,26/03/2013,,92,IledeFrance
276,13/03/2013,1,O,OXA-48  ,13/03/2013,,13/03/2013,,,,13/03/2013,,94,IledeFrance
277,31/08/2013,1,O,OXA-48  ,31/08/2013,,31/08/2013,,,,31/08/2013,,74,AuvergneRhoneAlpes
278,11/4/13,1,O,OXA-48  ,11/4/13,,11/4/13,,,,11/4/13,,83,ProvenceAlpesCotedAzur
279,9/4/13,1,O,OXA-48  ,9/4/13,,9/4/13,,,,9/4/13,,92,IledeFrance
280,19/04/2013,1,O,NDM  ,19/04/2013,,19/04/2013,,,,,19/04/2013,64,Nouvelle-Aquitaine
281,25/04/2013,1,O,OXA-48  ,25/04/2013,,25/04/2013,,,,25/04/2013,,94,IledeFrance
282,19/04/2013,1,O,NDM  ,19/04/2013,,19/04/2013,,,,,19/04/2013,75,IledeFrance
283,23/04/2013,1,O,NDM  ,23/04/2013,,23/04/2013,,,,,23/04/2013,38,AuvergneRhoneAlpes
284,25/04/2013,1,O,OXA-48  ,25/04/2013,,25/04/2013,,,,25/04/2013,,75,IledeFrance
285,5/4/13,1,O,KPC  ,5/4/13,,5/4/13,,,5/4/13,,,94,IledeFrance
286,26/04/2013,1,O,OXA-48  ,26/04/2013,,26/04/2013,,,,26/04/2013,,75,IledeFrance
287,6/6/13,1,O,OXA-48  ,6/6/13,,6/6/13,,,,6/6/13,,38,AuvergneRhoneAlpes
288,15/04/2013,1,O,KPC  ,15/04/2013,,15/04/2013,,,15/04/2013,,,94,IledeFrance
289,4/4/13,1,O,OXA-181 NDM-1 ,4/4/13,,4/4/13,,,,,4/4/13,80,Hauts-de-France
290,7/6/13,1,O,KPC  ,7/6/13,,7/6/13,,,7/6/13,,,93,IledeFrance
291,6/5/13,1,O,OXA-48  ,6/5/13,,6/5/13,,,,6/5/13,,92,IledeFrance
292,3/5/13,1,O,OXA-48  ,3/5/13,,3/5/13,,,,3/5/13,,75,IledeFrance
293,11/4/13,1,O,OXA-48  ,11/4/13,,11/4/13,,,,11/4/13,,75,IledeFrance
294,10/5/13,1,O,KPC  ,10/5/13,,10/5/13,,,10/5/13,,,51,Grand Est
295,6/5/13,1,O,OXA-48  ,6/5/13,,6/5/13,,,,6/5/13,,83,ProvenceAlpesCotedAzur
296,30/04/2013,1,O,OXA-48  ,30/04/2013,,30/04/2013,,,,30/04/2013,,92,IledeFrance
297,24/05/2013,1,O,OXA-48  ,24/05/2013,,24/05/2013,,,,24/05/2013,,25,Bourgogne-Franche-Comtâ
298,23/05/2013,1,O,OXA-48  ,23/05/2013,,23/05/2013,,,,23/05/2013,,33,Nouvelle-Aquitaine
299,23/04/2013,1,O,OXA-48  ,23/04/2013,,23/04/2013,,,,23/04/2013,,75,IledeFrance
300,29/05/2013,1,O,NDM-1  ,29/05/2013,,29/05/2013,,,,,29/05/2013,75,IledeFrance
301,24/05/2013,1,O,NDM  ,24/05/2013,,24/05/2013,,,,,24/05/2013,31,Occitanie
302,4/6/13,1,O,OXA-48  ,4/6/13,,4/6/13,,,,4/6/13,,67,Grand Est
303,13/04/2013,1,O,KPC  ,13/04/2013,,13/04/2013,,,13/04/2013,,,92,IledeFrance
304,27/05/2013,1,O,NDM-1  ,27/05/2013,,27/05/2013,,,,,27/05/2013,80,Hauts-de-France
305,27/09/2013,1,O,OXA-48  ,27/09/2013,,27/09/2013,,,,27/09/2013,,8,Grand Est
306,7/6/13,1,O,OXA-48  ,7/6/13,,7/6/13,,,,7/6/13,,33,Nouvelle-Aquitaine
307,13/06/2013,1,O,OXA-48  ,13/06/2013,,13/06/2013,,,,13/06/2013,,67,Grand Est
308,24/06/2013,1,O,OXA-48  ,24/06/2013,,24/06/2013,,,,24/06/2013,,60,Hauts-de-France
309,16/09/2013,1,O,OXA-48  ,16/09/2013,,16/09/2013,,,,16/09/2013,,93,IledeFrance
310,3/6/13,1,O,OXA-48  ,3/6/13,,3/6/13,,,,3/6/13,,75,IledeFrance
311,25/03/2013,1,O,OXA-48  ,25/03/2013,,25/03/2013,,,,25/03/2013,,44,Pays de la Loire
312,13/06/2013,1,O,OXA-48  ,13/06/2013,,13/06/2013,,,,13/06/2013,,75,IledeFrance
313,1/7/13,1,O,OXA-48  ,1/7/13,,1/7/13,,,,1/7/13,,21,Bourgogne-Franche-Comtâ
314,2/7/13,1,O,OXA-48 NDM ,2/7/13,,2/7/13,,,,2/7/13,2/7/13,13,ProvenceAlpesCotedAzur
315,22/07/2013,1,O,NDM  ,22/07/2013,,22/07/2013,,,,,22/07/2013,92,IledeFrance
316,17/07/2013,1,O,OXA-48  ,17/07/2013,,17/07/2013,,,,17/07/2013,,93,IledeFrance
317,2/7/13,1,O,OXA-48  ,2/7/13,,2/7/13,,,,2/7/13,,92,IledeFrance
318,8/6/13,1,O,OXA-48 NDM-1 ,8/6/13,,8/6/13,,,,8/6/13,8/6/13,75,IledeFrance
319,16/07/2013,1,O,OXA-48  ,16/07/2013,,16/07/2013,,,,16/07/2013,,92,IledeFrance
320,26/07/2013,1,O,KPC  ,26/07/2013,,26/07/2013,,,26/07/2013,,,75,IledeFrance
321,16/07/2013,1,O,OXA-48  ,16/07/2013,,16/07/2013,,,,16/07/2013,,75,IledeFrance
322,2/8/13,1,O,IMI  ,2/8/13,,2/8/13,,,,,,92,IledeFrance
323,10/7/13,1,O,OXA-48  ,10/7/13,,10/7/13,,,,10/7/13,,26,AuvergneRhoneAlpes
324,29/07/2013,1,O,OXA-48  ,29/07/2013,,29/07/2013,,,,29/07/2013,,13,ProvenceAlpesCotedAzur
325,1/8/13,1,O,NDM  ,1/8/13,,1/8/13,,,,,1/8/13,38,AuvergneRhoneAlpes
326,17/07/2013,1,O,OXA-48 NDM ,17/07/2013,,17/07/2013,,,,17/07/2013,17/07/2013,75,IledeFrance
327,2/8/13,1,O,OXA-48  ,2/8/13,,2/8/13,,,,2/8/13,,75,IledeFrance
328,26/07/2013,1,O,OXA-48  ,26/07/2013,,26/07/2013,,,,26/07/2013,,42,AuvergneRhoneAlpes
329,31/07/2013,1,O,KPC  ,31/07/2013,,31/07/2013,,,31/07/2013,,,75,IledeFrance
330,24/07/2013,1,O,OXA-48  ,24/07/2013,,24/07/2013,,,,24/07/2013,,93,IledeFrance
331,9/9/13,1,O,OXA-48  ,9/9/13,,9/9/13,,,,9/9/13,,59,Hauts-de-France
332,1/8/13,1,O,OXA-48  ,1/8/13,,1/8/13,,,,1/8/13,,95,IledeFrance
333,3/8/13,1,O,OXA-48  ,3/8/13,,3/8/13,,,,3/8/13,,94,IledeFrance
334,5/8/13,1,O,OXA-48  ,5/8/13,,5/8/13,,,,5/8/13,,94,IledeFrance
335,9/8/13,1,O,OXA-48  ,9/8/13,,9/8/13,,,,9/8/13,,64,Nouvelle-Aquitaine
336,7/8/13,1,O,OXA-48  ,7/8/13,,7/8/13,,,,7/8/13,,31,Occitanie
337,14/08/2013,1,O,OXA-48  ,14/08/2013,,14/08/2013,,,,14/08/2013,,92,IledeFrance
338,15/08/2013,1,O,OXA-48  ,15/08/2013,,15/08/2013,,,,15/08/2013,,13,ProvenceAlpesCotedAzur
339,8/10/13,1,O,OXA-48  ,8/10/13,,8/10/13,,,,8/10/13,,6,ProvenceAlpesCotedAzur
340,11/8/13,1,O,OXA-48  ,11/8/13,,11/8/13,,,,11/8/13,,94,IledeFrance
341,23/08/2013,2,O,OXA-48  ,,23/08/2013,23/08/2013,,,,23/08/2013,,75,IledeFrance
342,26/08/2013,2,O,VIM  ,,26/08/2013,26/08/2013,,26/08/2013,,,,37,Centre-Val de Loire
343,17/08/2013,1,O,KPC  ,17/08/2013,,17/08/2013,,,17/08/2013,,,57,Grand Est
344,14/08/2013,1,O,OXA-48  ,14/08/2013,,14/08/2013,,,,14/08/2013,,92,IledeFrance
345,5/12/13,2,O,OXA-48  ,,5/12/13,5/12/13,,,,5/12/13,,59,Hauts-de-France
346,14/09/2013,1,O,KPC  ,14/09/2013,,14/09/2013,,,14/09/2013,,,36,Centre-Val de Loire
347,8/8/13,1,O,OXA-48  ,8/8/13,,8/8/13,,,,8/8/13,,21,Bourgogne-Franche-Comtâ
348,31/07/2013,5,O,OXA-48 NDM ,,31/07/2013,31/07/2013,,,,31/07/2013,31/07/2013,95,IledeFrance
349,26/08/2013,1,O,OXA-48  ,26/08/2013,,26/08/2013,,,,26/08/2013,,38,AuvergneRhoneAlpes
350,6/9/13,1,O,NDM  ,6/9/13,,6/9/13,,,,,6/9/13,93,IledeFrance
351,29/08/2013,1,O,OXA-48  ,29/08/2013,,29/08/2013,,,,29/08/2013,,13,ProvenceAlpesCotedAzur
352,27/08/2013,1,O,OXA-48  ,27/08/2013,,27/08/2013,,,,27/08/2013,,13,ProvenceAlpesCotedAzur
353,9/9/13,1,O,OXA-48  ,9/9/13,,9/9/13,,,,9/9/13,,13,ProvenceAlpesCotedAzur
354,17/09/2013,1,O,OXA-48  ,17/09/2013,,17/09/2013,,,,17/09/2013,,6,ProvenceAlpesCotedAzur
355,26/09/2013,1,O,OXA-48  ,26/09/2013,,26/09/2013,,,,26/09/2013,,83,ProvenceAlpesCotedAzur
356,12/9/13,1,O,OXA-48  ,12/9/13,,12/9/13,,,,12/9/13,,75,IledeFrance
357,30/08/2013,1,O,OXA-48  ,30/08/2013,,30/08/2013,,,,30/08/2013,,92,IledeFrance
358,5/9/13,1,O,OXA-48  ,5/9/13,,5/9/13,,,,5/9/13,,92,IledeFrance
359,27/09/2013,1,O,NDM  ,27/09/2013,,27/09/2013,,,,,27/09/2013,91,IledeFrance
360,27/09/2013,1,O,OXA-48  ,27/09/2013,,27/09/2013,,,,27/09/2013,,75,IledeFrance
361,30/08/2013,1,O,NDM  ,30/08/2013,,30/08/2013,,,,,30/08/2013,95,IledeFrance
362,13/09/2013,1,O,OXA-48  ,13/09/2013,,13/09/2013,,,,13/09/2013,,95,IledeFrance
363,6/9/13,2,O,OXA-48  ,,6/9/13,6/9/13,,,,6/9/13,,93,IledeFrance
364,13/09/2013,1,O,KPC  ,13/09/2013,,13/09/2013,,,13/09/2013,,,94,IledeFrance
365,29/08/2013,1,O,OXA-48  ,29/08/2013,,29/08/2013,,,,29/08/2013,,94,IledeFrance
366,30/08/2013,1,O,OXA-48  ,30/08/2013,,30/08/2013,,,,30/08/2013,,94,IledeFrance
367,26/09/2013,1,O,OXA-48  ,26/09/2013,,26/09/2013,,,,26/09/2013,,94,IledeFrance
368,19/07/2013,1,O,OXA-48  ,19/07/2013,,19/07/2013,,,,19/07/2013,,94,IledeFrance
369,2/9/13,1,O,OXA-48  ,2/9/13,,2/9/13,,,,2/9/13,,92,IledeFrance
370,12/9/13,1,O,OXA-48  ,12/9/13,,12/9/13,,,,12/9/13,,92,IledeFrance
371,29/09/2013,1,O,KPC  ,29/09/2013,,29/09/2013,,,29/09/2013,,,95,IledeFrance
372,2/10/13,1,O,OXA-48  ,2/10/13,,2/10/13,,,,2/10/13,,94,IledeFrance
373,30/09/2013,1,O,OXA-48 NDM-1 ,30/09/2013,,30/09/2013,,,,30/09/2013,30/09/2013,73,AuvergneRhoneAlpes
374,27/07/2013,1,O,OXA-48  ,27/07/2013,,27/07/2013,,,,27/07/2013,,34,Occitanie
375,29/05/2013,1,O,OXA-48  ,29/05/2013,,29/05/2013,,,,29/05/2013,,75,IledeFrance
376,28/08/2013,1,O,OXA-48  ,28/08/2013,,28/08/2013,,,,28/08/2013,,92,IledeFrance
377,8/10/13,1,O,OXA-48  ,8/10/13,,8/10/13,,,,8/10/13,,6,ProvenceAlpesCotedAzur
378,10/9/13,1,O,OXA-48  ,10/9/13,,10/9/13,,,,10/9/13,,13,ProvenceAlpesCotedAzur
379,31/10/2013,1,O,OXA-48  ,31/10/2013,,31/10/2013,,,,31/10/2013,,6,ProvenceAlpesCotedAzur
380,30/09/2013,1,O,NDM  ,30/09/2013,,30/09/2013,,,,,30/09/2013,75,IledeFrance
381,3/10/13,1,O,OXA-48  ,3/10/13,,3/10/13,,,,3/10/13,,75,IledeFrance
382,3/10/13,1,O,OXA-48  ,3/10/13,,3/10/13,,,,3/10/13,,92,IledeFrance
383,14/10/2013,1,O,OXA-48  ,14/10/2013,,14/10/2013,,,,14/10/2013,,13,ProvenceAlpesCotedAzur
384,14/10/2013,1,O,VIM  ,14/10/2013,,14/10/2013,,14/10/2013,,,,94,IledeFrance
385,8/10/13,22,O,KPC  ,,8/10/13,8/10/13,8/10/13,,8/10/13,,,49,Pays de la Loire
386,2/10/13,1,O,OXA-48  ,2/10/13,,2/10/13,,,,2/10/13,,75,IledeFrance
387,6/10/13,1,O,OXA-48  ,6/10/13,,6/10/13,,,,6/10/13,,94,IledeFrance
388,12/10/13,1,O,OXA-48  ,12/10/13,,12/10/13,,,,12/10/13,,93,IledeFrance
389,15/10/2013,1,O,OXA-48 NDM ,15/10/2013,,15/10/2013,,,,15/10/2013,15/10/2013,42,AuvergneRhoneAlpes
390,8/10/13,1,O,OXA-48  ,8/10/13,,8/10/13,,,,8/10/13,,94,IledeFrance
391,9/10/13,1,O,OXA-48  ,9/10/13,,9/10/13,,,,9/10/13,,75,IledeFrance
392,23/09/2013,1,O,OXA-48  ,23/09/2013,,23/09/2013,,,,23/09/2013,,75,IledeFrance
393,25/10/2013,1,O,OXA-48  ,25/10/2013,,25/10/2013,,,,25/10/2013,,60,Hauts-de-France
394,25/10/2013,1,O,OXA-48  ,25/10/2013,,25/10/2013,,,,25/10/2013,,94,IledeFrance
395,24/10/2013,4,O,OXA-48 NDM ,,24/10/2013,24/10/2013,,,,24/10/2013,24/10/2013,3,AuvergneRhoneAlpes
396,4/11/13,1,O,OXA-48  ,4/11/13,,4/11/13,,,,4/11/13,,25,Bourgogne-Franche-Comtâ
397,18/10/2013,2,O,OXA-48  ,,18/10/2013,18/10/2013,,,,18/10/2013,,93,IledeFrance
398,17/10/2013,1,O,OXA-48  ,17/10/2013,,17/10/2013,,,,17/10/2013,,75,IledeFrance
399,23/10/2013,2,O,OXA-48  ,,23/10/2013,23/10/2013,,,,23/10/2013,,75,IledeFrance
400,4/11/13,2,O,OXA-48  ,,4/11/13,4/11/13,,,,4/11/13,,75,IledeFrance
401,1/11/13,1,O,OXA-48  ,1/11/13,,1/11/13,,,,1/11/13,,75,IledeFrance
402,21/10/2013,1,O,VIM  ,21/10/2013,,21/10/2013,,21/10/2013,,,,1,AuvergneRhoneAlpes
403,25/10/2013,1,O,OXA-48  ,25/10/2013,,25/10/2013,,,,25/10/2013,,93,IledeFrance
404,4/11/13,1,O,OXA-48  ,4/11/13,,4/11/13,,,,4/11/13,,33,Nouvelle-Aquitaine
405,30/10/2013,1,O,OXA-48  ,30/10/2013,,30/10/2013,,,,30/10/2013,,93,IledeFrance
406,4/11/13,1,O,OXA-48  ,4/11/13,,4/11/13,,,,4/11/13,,94,IledeFrance
407,7/10/13,1,O,OXA-48  ,7/10/13,,7/10/13,,,,7/10/13,,6,ProvenceAlpesCotedAzur
408,9/10/13,1,O,OXA-48  ,9/10/13,,9/10/13,,,,9/10/13,,75,IledeFrance
409,14/11/2013,1,O,OXA-48  ,14/11/2013,,14/11/2013,,,,14/11/2013,,75,IledeFrance
410,24/07/2012,72,O,OXA-48  ,,24/07/2012,24/07/2012,24/07/2012,,,24/07/2012,,49,Pays de la Loire
411,21/11/2013,1,O,NDM-1  ,21/11/2013,,21/11/2013,,,,,21/11/2013,75,IledeFrance
412,16/11/2013,1,O,OXA-48 NDM ,16/11/2013,,16/11/2013,,,,16/11/2013,16/11/2013,93,IledeFrance
413,1/11/13,1,O,OXA-48  ,1/11/13,,1/11/13,,,,1/11/13,,93,IledeFrance
414,7/11/13,1,O,OXA-48 NDM ,7/11/13,,7/11/13,,,,7/11/13,7/11/13,92,IledeFrance
415,7/11/13,1,O,KPC  ,7/11/13,,7/11/13,,,7/11/13,,,92,IledeFrance
416,6/11/13,1,O,NDM-1  ,6/11/13,,6/11/13,,,,,6/11/13,75,IledeFrance
417,20/11/2013,1,O,OXA-48  ,20/11/2013,,20/11/2013,,,,20/11/2013,,93,IledeFrance
418,14/11/2013,1,O,OXA-48  ,14/11/2013,,14/11/2013,,,,14/11/2013,,94,IledeFrance
419,12/11/13,1,O,NDM-1  ,12/11/13,,12/11/13,,,,,12/11/13,67,Grand Est
420,22/11/2013,1,O,NDM  ,22/11/2013,,22/11/2013,,,,,22/11/2013,93,IledeFrance
421,18/11/2013,1,O,OXA-48  ,18/11/2013,,18/11/2013,,,,18/11/2013,,75,IledeFrance
422,28/11/2013,1,O,OXA-48 NDM ,28/11/2013,,28/11/2013,,,,28/11/2013,28/11/2013,94,IledeFrance
423,20/11/2013,1,O,OXA-48  ,20/11/2013,,20/11/2013,,,,20/11/2013,,25,Bourgogne-Franche-Comtâ
424,24/11/2013,1,O,OXA-48  ,24/11/2013,,24/11/2013,,,,24/11/2013,,75,IledeFrance
425,19/11/2013,1,O,OXA-48  ,19/11/2013,,19/11/2013,,,,19/11/2013,,35,Bretagne
426,2/12/13,1,O,OXA-48  ,2/12/13,,2/12/13,,,,2/12/13,,75,IledeFrance
427,3/12/13,1,O,OXA-48  ,3/12/13,,3/12/13,,,,3/12/13,,42,AuvergneRhoneAlpes
428,4/12/13,1,O,OXA-48  ,4/12/13,,4/12/13,,,,4/12/13,,91,IledeFrance
429,6/12/13,1,O,OXA-48  ,6/12/13,,6/12/13,,,,6/12/13,,92,IledeFrance
430,2/12/13,1,O,OXA-48  ,2/12/13,,2/12/13,,,,2/12/13,,13,ProvenceAlpesCotedAzur
431,10/12/13,1,O,OXA-48  ,10/12/13,,10/12/13,,,,10/12/13,,76,Normandie
432,19/12/2013,1,O,OXA-48  ,19/12/2013,,19/12/2013,,,,19/12/2013,,72,Pays de la Loire
433,20/12/2013,1,O,OXA-48  ,20/12/2013,,20/12/2013,,,,20/12/2013,,72,Pays de la Loire
434,3/1/14,1,O,OXA-48  ,3/1/14,,3/1/14,,,,3/1/14,,91,IledeFrance
435,20/12/2013,1,O,OXA-48  ,20/12/2013,,20/12/2013,,,,20/12/2013,,92,IledeFrance
436,14/12/2013,1,O,OXA-48  ,14/12/2013,,14/12/2013,,,,14/12/2013,,75,IledeFrance
437,31/12/2013,1,O,OXA-48  ,31/12/2013,,31/12/2013,,,,31/12/2013,,94,IledeFrance
438,30/12/2013,3,O,OXA-48  ,,30/12/2013,30/12/2013,,,,30/12/2013,,6,ProvenceAlpesCotedAzur
439,12/1/14,1,O,OXA-48  ,12/1/14,,12/1/14,,,,12/1/14,,76,Normandie
440,14/01/2014,1,O,OXA-48  ,14/01/2014,,14/01/2014,,,,14/01/2014,,92,IledeFrance
441,10/1/14,1,O,OXA-48  ,10/1/14,,10/1/14,,,,10/1/14,,25,Bourgogne-Franche-Comtâ
442,6/1/14,1,O,OXA-48  ,6/1/14,,6/1/14,,,,6/1/14,,35,Bretagne
443,21/01/2014,1,O,OXA-48  ,21/01/2014,,21/01/2014,,,,21/01/2014,,93,IledeFrance
444,20/01/2014,1,O,OXA-48  ,20/01/2014,,20/01/2014,,,,20/01/2014,,93,IledeFrance
445,28/02/2014,1,O,OXA-48  ,28/02/2014,,28/02/2014,,,,28/02/2014,,59,Hauts-de-France
446,27/01/2014,1,O,NDM-1  ,27/01/2014,,27/01/2014,,,,,27/01/2014,75,IledeFrance
447,6/3/14,1,O,OXA-48  ,6/3/14,,6/3/14,,,,6/3/14,,59,Hauts-de-France
448,1/7/13,1,O,OXA-48  ,1/7/13,,1/7/13,,,,1/7/13,,44,Pays de la Loire
449,3/2/14,1,O,OXA-48  ,3/2/14,,3/2/14,,,,3/2/14,,75,IledeFrance
450,24/01/2014,1,O,OXA-48  ,24/01/2014,,24/01/2014,,,,24/01/2014,,94,IledeFrance
451,4/12/13,1,O,OXA-48  ,4/12/13,,4/12/13,,,,4/12/13,,75,IledeFrance
452,4/12/13,1,O,NDM-1  ,4/12/13,,4/12/13,,,,,4/12/13,75,IledeFrance
453,3/2/14,1,O,NDM-1  ,3/2/14,,3/2/14,,,,,3/2/14,34,Occitanie
454,21/08/2013,1,O,OXA-48  ,21/08/2013,,21/08/2013,,,,21/08/2013,,44,Pays de la Loire
455,28/01/2014,1,O,OXA-48  ,28/01/2014,,28/01/2014,,,,28/01/2014,,68,Grand Est
456,9/2/14,1,O,OXA-48  ,9/2/14,,9/2/14,,,,9/2/14,,92,IledeFrance
457,11/2/14,1,O,OXA-48  ,11/2/14,,11/2/14,,,,11/2/14,,92,IledeFrance
458,15/02/2014,1,O,NDM  ,15/02/2014,,15/02/2014,,,,,15/02/2014,75,IledeFrance
459,23/01/2014,1,O,OXA-48  ,23/01/2014,,23/01/2014,,,,23/01/2014,,38,AuvergneRhoneAlpes
460,27/01/2014,1,O,OXA-48  ,27/01/2014,,27/01/2014,,,,27/01/2014,,31,Occitanie
461,14/02/2014,1,O,OXA-48  ,14/02/2014,,14/02/2014,,,,14/02/2014,,75,IledeFrance
462,22/02/2014,1,O,OXA-48  ,22/02/2014,,22/02/2014,,,,22/02/2014,,56,Bretagne
463,10/2/14,1,O,KPC  ,10/2/14,,10/2/14,,,10/2/14,,,34,Occitanie
464,19/02/2014,1,O,OXA-48  ,19/02/2014,,19/02/2014,,,,19/02/2014,,30,Occitanie
465,25/02/2014,1,O,VIM  ,25/02/2014,,25/02/2014,,25/02/2014,,,,94,IledeFrance
466,8/1/14,1,O,OXA-48  ,8/1/14,,8/1/14,,,,8/1/14,,92,IledeFrance
467,27/02/2014,1,O,NDM-1  ,27/02/2014,,27/02/2014,,,,,27/02/2014,92,IledeFrance
468,17/02/2014,2,O,OXA-48  ,,17/02/2014,17/02/2014,,,,17/02/2014,,93,IledeFrance
469,27/02/2014,1,O,OXA-48  ,27/02/2014,,27/02/2014,,,,27/02/2014,,30,Occitanie
470,10/2/14,2,O,OXA-48  ,,10/2/14,10/2/14,,,,10/2/14,,69,AuvergneRhoneAlpes
471,25/02/2014,1,O,OXA-48  ,25/02/2014,,25/02/2014,,,,25/02/2014,,92,IledeFrance
472,7/3/14,1,O,OXA-48  ,7/3/14,,7/3/14,,,,7/3/14,,94,IledeFrance
473,4/3/14,1,O,NDM-1  ,4/3/14,,4/3/14,,,,,4/3/14,75,IledeFrance
474,5/3/14,1,O,NDM  ,5/3/14,,5/3/14,,,,,5/3/14,13,ProvenceAlpesCotedAzur
475,11/9/13,1,O,OXA-48  ,11/9/13,,11/9/13,,,,11/9/13,,92,IledeFrance
476,21/09/2013,1,O,OXA-48  ,21/09/2013,,21/09/2013,,,,21/09/2013,,75,IledeFrance
477,1/10/13,1,O,OXA-48  ,1/10/13,,1/10/13,,,,1/10/13,,75,IledeFrance
478,7/2/14,2,O,NDM-1  ,,7/2/14,7/2/14,,,,,7/2/14,92,IledeFrance
479,9/3/14,1,O,OXA-48  ,9/3/14,,9/3/14,,,,9/3/14,,91,IledeFrance
480,4/3/14,1,O,OXA-48  ,4/3/14,,4/3/14,,,,4/3/14,,75,IledeFrance
481,18/03/2014,1,O,OXA-48  ,18/03/2014,,18/03/2014,,,,18/03/2014,,31,Occitanie
482,17/03/2014,1,O,OXA-48  ,17/03/2014,,17/03/2014,,,,17/03/2014,,92,IledeFrance
483,13/03/2014,1,O,OXA-48  ,13/03/2014,,13/03/2014,,,,13/03/2014,,94,IledeFrance
484,8/3/14,1,O,OXA-48  ,8/3/14,,8/3/14,,,,8/3/14,,94,IledeFrance
485,10/3/14,1,O,OXA-48  ,10/3/14,,10/3/14,,,,10/3/14,,6,ProvenceAlpesCotedAzur
486,12/3/14,1,O,OXA-48  ,12/3/14,,12/3/14,,,,12/3/14,,94,IledeFrance
487,13/03/2014,1,O,OXA-48  ,13/03/2014,,13/03/2014,,,,13/03/2014,,75,IledeFrance
488,12/3/14,1,O,OXA-48 NDM-1 ,12/3/14,,12/3/14,,,,12/3/14,12/3/14,29,Bretagne
489,24/04/2014,1,O,OXA-48  ,24/04/2014,,24/04/2014,,,,24/04/2014,,59,Hauts-de-France
490,26/03/2014,1,O,OXA-48  ,26/03/2014,,26/03/2014,,,,26/03/2014,,92,IledeFrance
491,25/03/2014,1,O,OXA-48  ,25/03/2014,,25/03/2014,,,,25/03/2014,,94,IledeFrance
492,1/4/14,2,O,NDM  ,,1/4/14,1/4/14,,,,,1/4/14,91,IledeFrance
493,3/4/14,1,O,NDM-1  ,3/4/14,,3/4/14,,,,,3/4/14,93,IledeFrance
494,7/3/14,1,O,OXA-48 NDM-1 ,7/3/14,,7/3/14,,,,7/3/14,7/3/14,94,IledeFrance
